,upper_salary,lower_salary,state,city,Job Title,Company Rating,company_name,tot_employment_in_state,Annual mean wage(2),Annual median wage(2),range_avg_to_mean_ratio,range_avg_to_median_ratio,labels,total_new_post_rat
407,148165.49199084667,104355.33180778033,United States,United States,Senior Data Scientist,4.5,CarShield,3922.57728927788,109743.59477124184,104416.7820069204,1.150503700580436,1.2091965436259602,remote,0.005098688572604739
408,142000.0,98000.0,United States,United States,"Associate Manager, Marketing Analytics",3.9,Altria,3922.57728927788,109743.59477124184,104416.7820069204,1.093457893830956,1.149240550164118,remote,0.005098688572604739
409,145600.0,91520.0,United States,United States,Robotics Engineer (AI),3.8123006833712982,Alpha Net Consulting,3922.57728927788,109743.59477124184,104416.7820069204,1.0803363991049846,1.1354496635621487,remote,0.005098688572604739
410,196000.0,119000.0,CT,Hartford,Artificial Intelligence (AI) Cybersecurity Architect,4.1,"The Travelers Companies, Inc.",1190.0,120480.0,112750.0,1.3072709163346614,1.3968957871396896,east,0.008403361344537815
411,77000.0,53000.0,CT,Hartford,Health edge Consultant,3.7,Infosys,1190.0,120480.0,112750.0,0.5395086321381142,0.5764966740576497,east,0.008403361344537815
413,148165.49199084667,104355.33180778033,CT,Groton,Data Mining Analyst - Life Sciences,3.8123006833712982,"Court Square Group, Inc.",1190.0,120480.0,112750.0,1.0479781864152848,1.1198262696169712,east,0.008403361344537815
414,130000.0,75000.0,CT,Stamford,"AVP, IT SOX Manager",4.2,Synchrony Financial,1190.0,120480.0,112750.0,0.8507636122177955,0.9090909090909092,east,0.008403361344537815
418,80000.0,57000.0,CT,Farmington,Machine Analyst - Service Center,3.8,TRUMPF,1190.0,120480.0,112750.0,0.5685590969455512,0.6075388026607539,east,0.008403361344537815
419,148165.49199084667,104355.33180778033,CT,Stamford,"Director, Data Science (On-Site)",3.3,SPECTRUM,1190.0,120480.0,112750.0,1.0479781864152848,1.1198262696169712,east,0.008403361344537815
420,87000.0,54000.0,NV,Las Vegas,AI Integration Specialist,3.9,De Castroverde Law Group,980.0,96800.0,86030.0,0.7283057851239669,0.8194815761943508,west,0.003061224489795918
421,148165.49199084667,104355.33180778033,NV,Las Vegas,Financial Data Analyst,3.8123006833712982,Las Vegas Grand Prix,980.0,96800.0,86030.0,1.304343098133404,1.4676323596340055,west,0.003061224489795918
422,75000.0,60000.0,NV,Las Vegas,Data Analyst,3.5,"Ellis Island Casino, Hotel & Brewery and Village Pub",980.0,96800.0,86030.0,0.6973140495867769,0.7846100197605487,west,0.003061224489795918
423,160000.0,117000.0,NE,Offutt A F B,NC3 Systems Engineer - Omaha,4.3,Johns Hopkins Applied Physics Laboratory (APL),1780.0,94960.0,92640.0,1.458508845829823,1.495034542314335,midwest,0.0005617977528089888
424,134000.0,98000.0,DE,Newark,Data Architect III,4.0,JPMorgan Chase & Co,530.0,130520.0,138780.0,0.8887526815813669,0.8358553105634817,south,0.0056603773584905665
425,102000.0,67000.0,DE,Wilmington,Manager of Web Conversion Analytics,3.3,OneMain Financial,530.0,130520.0,138780.0,0.647410358565737,0.6088773598501225,south,0.0056603773584905665
426,110000.0,74000.0,DE,Newark,"Data Analytics Solutions, Associate",4.0,JPMorgan Chase & Co,530.0,130520.0,138780.0,0.7048728164266013,0.662919729067589,south,0.0056603773584905665
428,47840.0,47840.0,NY,Rensselaer,Data Sciences Associate 24-00049,4.2,ALAANT,16390.0,134830.0,128890.0,0.3548171771860862,0.3711692140584995,east,0.001830384380719951
430,135000.0,125000.0,NY,New York,Mgr Data Science,3.4,Webster Bank,16390.0,134830.0,128890.0,0.9641771119187124,1.0086119947241834,east,0.001830384380719951
431,150000.0,140000.0,NY,New York,"Blackstone Data Science Engineering, Associate",5.0,Blackstone Group,16390.0,134830.0,128890.0,1.0754283171401025,1.124990301807743,east,0.001830384380719951
432,85000.0,70000.0,NY,Rego Park,Junior Data Analyst,2.9,CRC Management Co LLC,16390.0,134830.0,128890.0,0.5747978936438478,0.6012879199317247,east,0.001830384380719951
433,240000.0,180000.0,NY,New York,Basketball Data Science & Scheduling Lead,3.8,the NBA,16390.0,134830.0,128890.0,1.5575168730994586,1.6292962991698348,east,0.001830384380719951
434,153000.0,151000.0,NY,New York,"Associate, Data Science (Aladdin Engineering)",3.9,BlackRock,16390.0,134830.0,128890.0,1.1273455462434177,1.1793001784467376,east,0.001830384380719951
437,156000.0,114400.0,NY,New York,Data Science Summer Bootcamp Instructor,4.1,Research Foundation of The City University of New York,16390.0,134830.0,128890.0,1.0027441963954609,1.0489564745131508,east,0.001830384380719951
438,240000.0,200000.0,NY,New York,"Director, Data Science",3.8,KARGO,16390.0,134830.0,128890.0,1.6316843432470518,1.7068818372255412,east,0.001830384380719951
439,165000.0,90000.0,NY,New York,Manager-Data Science,4.1,Amex,16390.0,134830.0,128890.0,0.945635244381814,0.9892156102102568,east,0.001830384380719951
441,90000.0,75000.0,NY,Buffalo,Data Scientist [Post-Doc Research Fellow],3.8,Edison Welding Institute Inc,16390.0,134830.0,128890.0,0.6118816287176444,0.6400806889595779,east,0.001830384380719951
442,260000.0,107000.0,NY,New York,"Lead Product Manager - AI Checkout, Tech",3.8,PayPal,16390.0,134830.0,128890.0,1.3609730772083364,1.4236946233222127,east,0.001830384380719951
443,185000.0,109000.0,NY,New York,"Advisor, Data Science & Analytics",3.7,TransUnion,16390.0,134830.0,128890.0,1.090261811169621,1.1405074094188845,east,0.001830384380719951
445,165000.0,90000.0,NY,New York,Manager - Data Science,4.1,Amex,16390.0,134830.0,128890.0,0.945635244381814,0.9892156102102568,east,0.001830384380719951
446,234000.0,97000.0,NY,New York,"Manager, Product Data Science",3.8,PayPal,16390.0,134830.0,128890.0,1.2274716309426683,1.2840406548219412,east,0.001830384380719951
448,140000.0,140000.0,NY,New York,ML Ops Engineer - HSS Orthopedic Data Innovation Lab,3.9,Hospital for Special Surgery,16390.0,134830.0,128890.0,1.0383445820663058,1.0861975327798898,east,0.001830384380719951
450,65000.0,55000.0,NY,Syracuse,Manufacturing Data Analyst,3.5,ICM Controls,16390.0,134830.0,128890.0,0.4450048208855596,0.4655132283342384,east,0.001830384380719951
451,165000.0,117000.0,NY,New York,"VP, Portfolio Management Data Science",3.8,Santander Holdings USA Inc,16390.0,134830.0,128890.0,1.045761329081065,1.0939560865854605,east,0.001830384380719951
452,91000.0,91000.0,NY,"Lakeview, Nassau",Statistician,3.8123006833712982,Nassau University Medical Center,16390.0,134830.0,128890.0,0.6749239783430987,0.7060283963069284,east,0.001830384380719951
453,134000.0,118000.0,NY,New York,Senior Data Analyst - General Counsel Office of Systems and Analytics,3.6,NYCDOE - Office of the General Counsel,16390.0,134830.0,128890.0,0.9345101238596752,0.9775777795019008,east,0.001830384380719951
454,270000.0,190000.0,NY,New York,"Principal Data Scientist, Experimentation",3.8,Rokt,16390.0,134830.0,128890.0,1.7058518133946452,1.7844673752812477,east,0.001830384380719951
455,250000.0,250000.0,NY,New York,NLP Researcher,3.1,Selby Jennings,16390.0,134830.0,128890.0,1.8541867536898315,1.9396384513926603,east,0.001830384380719951
456,269000.0,160000.0,NY,New York,"Vice President, Data Science",3.8123006833712982,Insagic,16390.0,134830.0,128890.0,1.5908922346658756,1.6642097912949023,east,0.001830384380719951
457,148165.49199084667,104355.33180778033,WA,Seattle,Cell Therapy Navigators,3.6,Inizio Engage,5640.0,148730.0,132620.0,0.8489236327527299,0.9520465382243516,west,0.0033687943262411344
459,72800.0,66560.0,WA,Kennewick,Community Hub Data Analyst,3.8123006833712982,Greater Health Now,5640.0,148730.0,132620.0,0.4684999663820345,0.5254109485748756,west,0.0033687943262411344
461,156000.0,156000.0,WA,Seattle,Sr Engineer (Data Science),4.3,Zenith Services,5640.0,148730.0,132620.0,1.0488805217508237,1.176293168451214,west,0.0033687943262411344
462,180000.0,160000.0,WA,Seattle,Data Scientist - Analytics,3.1,Stackline,5640.0,148730.0,132620.0,1.1430108249848718,1.281857939978887,west,0.0033687943262411344
463,168000.0,83000.0,WA,Redmond,People Data Analyst,4.3,Microsoft,5640.0,148730.0,132620.0,0.8438109325623613,0.9463127733373548,west,0.0033687943262411344
466,160000.0,128000.0,WA,Seattle,Senior Data Analyst- New Initiatives,3.8,Remitly,5640.0,148730.0,132620.0,0.968197404693068,1.0858090785703514,west,0.0033687943262411344
470,148165.49199084667,104355.33180778033,WA,Bellevue,AI/ML Engineer,3.8123006833712982,BELVA,5640.0,148730.0,132620.0,0.8489236327527299,0.9520465382243516,west,0.0033687943262411344
471,193000.0,98000.0,WA,Redmond,Data Scientist,4.3,Microsoft,5640.0,148730.0,132620.0,0.9782827943252874,1.097119589805459,west,0.0033687943262411344
472,124000.0,83000.0,WA,Shelton,Lead Hospital Data Analyst,3.3,Clinical Management Consultants,5640.0,148730.0,132620.0,0.6958918846231426,0.7804252752224401,west,0.0033687943262411344
473,153000.0,103000.0,WA,Seattle,"Manager, Data Science and BI",4.0,Smartsheet,5640.0,148730.0,132620.0,0.8606199152827271,0.965163625395868,west,0.0033687943262411344
474,198000.0,151000.0,WA,Seattle,Senior Machine Learning Engineer II,3.7,FIS Global,5640.0,148730.0,132620.0,1.1732669938815303,1.3157894736842106,west,0.0033687943262411344
475,104000.0,62400.0,WA,Seattle,Data Engineer,3.6,Inspur USA Inc.,5640.0,148730.0,132620.0,0.5594029449337726,0.6273563565073141,west,0.0033687943262411344
476,165000.0,129000.0,MI,Battle Creek,Senior Data Scientist,3.9,Kellanova,4700.0,96500.0,90750.0,1.523316062176166,1.6198347107438016,midwest,0.001276595744680851
478,180000.0,160000.0,MI,Ann Arbor,Data Science Manager - Analytics & Insights,3.8123006833712982,SAGCLAY,4700.0,96500.0,90750.0,1.761658031088083,1.8732782369146008,midwest,0.001276595744680851
480,148165.49199084667,104355.33180778033,MI,Detroit,"Senior Product Manager, Generalist - Remote",4.4,Dropbox,4700.0,96500.0,90750.0,1.308398050770088,1.391299304675631,midwest,0.001276595744680851
481,127000.0,68000.0,MI,Detroit,Medical Sales Representative,3.6,Inizio Engage,4700.0,96500.0,90750.0,1.0103626943005182,1.0743801652892562,midwest,0.001276595744680851
484,82000.0,58000.0,KY,Lexington,Supply Chain Analyst,3.5,Tempur Sealy,2080.0,96290.0,88800.0,0.7269706096167826,0.7882882882882883,south,0.0014423076923076922
488,168000.0,109000.0,NH,Nashua,Product Management Leader- AI,4.1,Optimizely,780.0,97330.0,92670.0,1.4229939381485668,1.4945505557354053,east,0.007692307692307693
490,120000.0,75000.0,NH,Concord,Data Scientist,4.2,Alexander Technology Group,780.0,97330.0,92670.0,1.0017466351587383,1.0521204273227582,east,0.007692307692307693
491,106000.0,71000.0,IN,West Lafayette,Data Science Technical Specialist,4.3,Purdue University,2440.0,92520.0,81620.0,0.956549935149157,1.0842930654251408,midwest,0.000819672131147541
492,71000.0,68000.0,IN,Jeffersonville,Manufacturing Production Supervisor,3.8123006833712982,Resident,2440.0,92520.0,81620.0,0.7511889321227843,0.8515069835824552,midwest,0.000819672131147541
494,143520.0,104000.0,SC,Greenville,Data Scientist 192840,4.0,HKA Enterprises,2090.0,100790.0,95310.0,1.2278995932136123,1.298499632777253,south,0.0009569377990430622
495,175000.0,116000.0,UT,Sandy,Data Scientist Manager,4.2,Suncrest Hospice,3530.0,101780.0,97490.0,1.4295539398703083,1.492460765206688,west,0.00028328611898016995
497,41600.0,41600.0,MS,Greenville,Field Data Collector (PPC),3.9,Mathematica Policy Research,290.0,72220.0,62600.0,0.5760177236222653,0.6645367412140575,south,0.006896551724137931
498,186000.0,76000.0,LA,Lafayette,Data Analytics Specialist,3.8,"CGI Group, Inc.",920.0,74330.0,68730.0,1.762410870442621,1.9060090208060527,south,0.0010869565217391304
